"","latitude","longitude"
"105945",-30.91453,123.55295
"105946",-26.62475,124.08814
"105947",-26.62039,124.0919
"105948",-26.62197,124.0829
"105949",-30.89296,123.55729
"105950",-27.88824,122.77161
"105951",-27.89162,122.77231
"105952",-26.6291,124.08442
"105953",-26.62752,124.09341
"105954",-26.63425,124.07616
"105955",-26.63346,124.08066
"105956",-26.63188,124.08966
"105957",-26.63781,124.07692
"105958",-26.63623,124.08591
"105959",-27.895,122.77302
"105960",-27.91862,122.75689
"105961",-26.63702,124.08141
"105962",-26.64138,124.07767
"105963",-26.64059,124.08216
"105964",-26.6398,124.08665
"105965",-26.67579,124.07096
"105966",-26.67501,124.07545
"105967",-26.67423,124.07996
"105968",-26.67935,124.07172
"105969",-26.67779,124.08073
"105970",-26.67857,124.07623
"105971",-26.68291,124.0725
"105972",-27.91795,122.76094
"105973",-27.91728,122.76501
"105974",-27.922,122.75757
"105975",-27.92066,122.76569
"105976",-30.90531,123.67213
"105977",-32.73252,121.12566
"105978",-32.72854,121.12925
"105979",-32.72914,121.125
"105980",-32.38538,123.49883
"105981",-32.43771,123.50135
"105982",-32.4444,123.50284
"105983",-32.37868,123.49734
"105984",-32.37534,123.49661
"105985",-34.34425,118.08575
"105986",-32.43436,123.5006
"105987",-32.73629,121.1482
"105988",-32.72893,121.15112
"105989",-32.72834,121.15537
"105990",-32.73291,121.14754
"105991",-32.73847,121.15735
"105992",-32.73727,121.16583
"105993",-32.42354,123.49873
"105994",-32.42287,123.50288
"105995",-32.42689,123.49947
"105996",-32.43102,123.49986
"105997",-32.73231,121.15178
"105998",-32.73172,121.15603
"105999",-32.73509,121.15669
"106000",-32.73569,121.15245
"106001",-34.3187,118.10384
"106002",-34.31742,118.08058
"106003",-32.72973,121.12074
"106004",-32.72516,121.12859
"106005",-32.72575,121.12434
"106006",-32.72635,121.12009
"106007",-32.44106,123.50209
"106008",-32.44039,123.50626
"106009",-32.51304,121.9684
"106010",-32.43704,123.5055
"106011",-32.5097,121.96771
"106012",-32.72297,121.11942
"106013",-32.72178,121.12793
"106014",-32.72874,121.1031
"106015",-32.43369,123.50477
"106016",-32.39341,123.492
"106017",-32.72595,121.09818
"106018",-32.39006,123.49126
"106019",-32.72456,121.13283
"106020",-31.67251,132.97787
"106021",-31.67341,132.97415
"106022",-31.67522,132.96671
"106023",-31.67613,132.96298
"106024",-32.74451,135.34914
"106025",-31.67704,132.95923
"106026",-31.66641,132.9799
"106027",-31.66822,132.97247
"106028",-31.66913,132.96875
"106029",-31.09416,132.70911
"106030",-31.09594,132.70171
"106031",-31.67003,132.96504
"106032",-32.74075,135.36346
"106033",-32.7515,135.34636
"106034",-31.12824,132.65977
"106035",-32.75024,135.35114
"106036",-32.74899,135.35593
"106037",-32.7572,135.34842
"106038",-31.66123,132.97821
"106039",-31.66305,132.97073
"106040",-31.11526,132.66759
"106041",-31.65513,132.98024
"106042",-31.65879,132.96527
"106043",-31.65087,132.97475
"106044",-31.10916,132.75493
"106045",-31.10764,132.76944
"106046",-31.1112,132.75452
"106047",-31.10023,132.70705
"106048",-31.97502,121.51035
"106049",-31.18565,132.88976
"106050",-32.03783,135.78754
"106051",-32.03355,135.80341
"106052",-32.03211,135.80873
"106053",-31.18614,132.91058
"106054",-32.0452,135.78432
"106055",-32.04101,135.79988
"106056",-32.03956,135.80527
"106057",-32.03809,135.81071
"106058",-30.69335,133.00713
"106059",-30.69529,132.99919
"106060",-32.69292,136.74541
"106061",-32.83672,136.41463
"106062",-30.67886,132.97266
"106063",-30.67789,132.97662
"106064",-30.67596,132.98453
"106065",-30.68511,132.97047
"106066",-30.68416,132.9744
"106067",-30.6832,132.97835
"106068",-30.68128,132.98619
"106069",-30.69328,132.96043
"106070",-30.69232,132.96434
"106071",-30.69137,132.96825
"106072",-30.69042,132.97217
"106073",-30.68851,132.98003
"106074",-31.13969,132.90585
"106075",-30.89313,133.34457
"106076",-31.39177,134.49245
"106077",-31.39294,134.4879
"106078",-31.20074,132.87424
"106079",-32.83522,136.42015
"106080",-32.83519,136.41457
"106081",-32.02427,135.93468
"106082",-32.02574,135.92923
"106083",-32.03069,135.81403
"106084",-32.02928,135.81923
"106085",-30.2292,132.73267
"106086",-30.22582,132.73906
"106087",-30.22675,132.73517
"106088",-30.22768,132.73131
"106089",-30.22861,132.72745
"106090",-30.22052,132.73743
"106091",-31.39412,134.48331
"106092",-30.22145,132.73355
"106093",-32.03666,135.81601
"106094",-32.03391,135.82622
"106095",-30.69763,132.96602
"106096",-31.16524,132.89342
"106097",-31.16432,132.89722
"106098",-31.16249,132.90483
"106099",-31.17232,132.88741
"106100",-31.17141,132.89119
"106101",-31.17049,132.89502
"106102",-31.16864,132.90266
"106103",-31.46741,134.55394
"106104",-31.40659,134.48256
"106105",-31.40777,134.47797
"106106",-31.40896,134.47336
"106107",-31.39859,134.48981
"106108",-31.39977,134.48524
"106109",-31.40095,134.48065
"106110",-30.69191,132.98956
"106111",-30.69094,132.99353
"106112",-32.04985,135.7912
"106113",-32.05443,135.79836
"106114",-32.05733,135.81181
"106115",-32.04259,135.81818
"106116",-31.14061,132.90205
"106117",-31.14153,132.89827
"106118",-32.04119,135.82338
"106119",-32.03985,135.82835
"106120",-32.03848,135.83347
"106121",-32.04427,135.83617
"106122",-32.05583,135.81737
"106123",-30.70103,132.97552
"106124",-30.70008,132.97945
"106125",-31.16616,132.88963
"106126",-32.83366,136.42012
"106127",-30.69913,132.98337
"106128",-30.69817,132.98732
"106129",-30.69721,132.99129
"106130",-30.71069,132.98283
"106131",-30.69964,133.00484
"106132",-30.70443,132.98509
"106133",-31.15723,132.90327
"106134",-31.15815,132.89946
"106135",-33.51208,123.7752
"106136",-33.5114,123.77942
"106137",-33.5161,123.77174
"106138",-31.83524,133.68335
"106139",-24.6002,125.45139
"106140",-31.17934,132.88164
"106141",-31.17844,132.88533
"106142",-31.17753,132.88913
"106143",-31.1766,132.89299
"106144",-31.17476,132.90065
"106145",-31.17384,132.90446
"106146",-31.18273,132.89093
"106147",-30.68564,132.99181
"106148",-30.68756,132.98393
"106149",-31.14582,132.90381
"106150",-31.14857,132.89247
"106151",-32.02473,135.81197
"106152",-31.18424,132.90804
"106153",-31.19862,132.87155
"106154",-31.18139,132.88423
"106155",-31.18046,132.88799
"106156",-31.1795,132.89182
"106157",-31.17572,132.90709
"106158",-32.54354,122.3054
"106159",-28.19064,121.228
"106160",-28.19278,121.2365
"106161",-28.19944,121.23779
"106162",-28.19338,121.23257
"106163",-28.19671,121.23321
"106164",-28.19124,121.22407
"106165",-28.19397,121.22865
"106166",-28.19611,121.23714
"106167",-28.19457,121.22471
"106168",-27.98144,131.5715
"106169",-27.9806,131.57513
"106170",-28.78169,128.97292
"106171",-27.97893,131.58235
"106172",-28.87676,128.83936
"106173",-27.9867,131.57285
"106174",-27.98501,131.58014
"106175",-27.99109,131.57797
"106176",-27.99715,131.57584
"106177",-27.37376,131.78578
"106178",-27.37286,131.78963
"106179",-27.37015,131.80122
"106180",-28.87238,128.83817
"106181",-27.08357,131.62602
"106182",-27.08269,131.62982
"106183",-27.08181,131.63364
"106184",-27.98395,131.56064
"106185",-27.98311,131.56425
"106186",-27.95967,131.56924
"106187",-27.98102,131.50117
"106188",-27.96998,131.54878
"106189",-27.98561,131.55341
"106190",-27.98478,131.55702
"106191",-27.96913,131.55246
"106192",-27.96571,131.5672
"106193",-27.96486,131.57086
"106194",-27.98662,131.56325
"106195",-27.98577,131.56679
"106196",-27.98618,131.50287
"106197",-27.97603,131.54672
"106198",-27.97519,131.55035
"106199",-27.97434,131.554
"106200",-27.96841,131.57962
"106201",-27.85671,131.79202
"106202",-27.38131,131.8054
"106203",-27.38087,131.80434
"106204",-27.96759,131.58318
"106205",-27.98228,131.56786
"106206",-28.76821,128.94803
"106207",-27.98492,131.57039
"106208",-27.98406,131.57402
"106209",-27.98233,131.58127
"106210",-28.8845,128.8466
"106211",-26.51982,130.93556
"106212",-28.42563,129.19705
"106213",-28.44596,129.28036
"106214",-27.98844,131.57906
"106215",-27.98461,131.53365
"106216",-27.98207,131.54465
"106217",-27.98124,131.54826
"106218",-27.9804,131.5519
"106219",-27.97788,131.56279
"106220",-27.97703,131.56647
"106221",-27.97618,131.57014
"106222",-27.97533,131.57379
"106223",-27.99453,131.57692
"106224",-27.97449,131.57744
"106225",-27.97366,131.58104
"106226",-32.53537,122.04957
"106227",-32.53599,122.04546
"106228",-32.72454,121.05856
"106229",-32.3278,123.4473
"106230",-32.32847,123.44315
"106231",-32.32914,123.439
"106232",-32.32981,123.43485
"106233",-24.62105,124.55025
"106234",-24.62391,124.55595
"106235",-24.61928,124.56006
"106236",-24.61819,124.54453
"106237",-24.61731,124.54944
"106238",-23.9633,129.24115
"106239",-30.81633,123.407
"106240",-32.33181,123.42239
"106241",-32.31989,123.4677
"106242",-30.81629,123.40402
"106243",-32.37666,123.44519
"106244",-32.3867,123.44742
"106245",-32.40075,123.44624
"106246",-32.38736,123.44325
"106247",-32.38335,123.44667
"106248",-32.38001,123.44593
"106249",-32.38067,123.44178
"106250",-24.39346,129.09962
"106251",-32.37331,123.44444
"106252",-32.37265,123.44861
"106253",-24.39835,129.10083
"106254",-24.39961,129.09483
"106255",-24.38965,129.11763
"106256",-24.4045,129.09604
"106257",-24.38945,129.14294
"106258",-24.39072,129.13692
"106259",-24.39708,129.10683
"106260",-23.63835,126.36945
"106261",-24.3969,129.1321
"106262",-24.39746,129.10847
"106263",-24.40306,129.1273
"106264",-24.40179,129.13333
"106265",-24.39519,129.09532
"106266",-24.39877,129.10249
"106267",-24.38994,129.11926
"106268",-24.40007,129.09651
"106269",-24.38731,129.13129
"106270",-23.87656,129.78487
"106271",-23.87802,129.7782
"106272",-23.87216,129.78017
"106273",-23.87289,129.77684
"106274",-23.87361,129.77353
"106275",-24.3909,129.13849
"106276",-32.40078,123.48933
"106277",-32.38337,123.48978
"106278",-32.37667,123.48829
"106279",-32.38002,123.48903
"106280",-24.39842,129.12769
"106281",-24.39711,129.13368
"106282",-24.40201,129.1349
"106283",-24.40463,129.12289
"106284",-24.41083,129.1181
"106285",-32.32921,123.43102
"106286",-32.32788,123.43933
"106287",-32.32722,123.44348
"106288",-32.32656,123.44764
"106289",-32.3259,123.45181
"106290",-23.30167,129.32315
"106291",-32.31517,123.4322
"106292",-30.83786,123.42454
"106293",-24.56839,128.4539
"106294",-24.56256,128.45819
"106295",-24.56486,128.44734
"106296",-24.56601,128.44191
"106297",-24.51785,128.26941
"106298",-26.46182,125.81902
"106299",-26.45407,125.81718
"106300",-24.74994,127.46862
"106301",-24.40332,129.12889
"106302",-24.39353,129.12648
"106303",-24.39388,129.1013
"106304",-24.39817,129.12608
"106305",-24.38455,129.14174
"106306",-24.39473,129.09361
"106307",-30.76309,123.38823
"106308",-30.76174,123.39653
"106309",-30.7604,123.38335
"106310",-32.31386,123.46206
"106311",-32.31588,123.47111
"106312",-32.31721,123.4628
"106313",-24.62016,124.55515
"106314",-32.43972,123.42426
"106315",-25.56194,125.89111
"106316",-21.51139,140.74275
"106317",-20.73475,139.47673
"106318",-36.41328,149.77237
"106319",-36.41357,149.74446
"106320",-36.41424,149.74995
"106321",-36.41492,149.75548
"106322",-36.4156,149.76094
"106323",-36.41625,149.7663
"106324",-36.41719,149.74384
"106325",-36.41784,149.74911
"106326",-36.41852,149.75453
"106327",-36.41919,149.75999
"106328",-36.41987,149.76552
"106329",-36.42212,149.75368
"106330",-36.42279,149.75906
"106331",-36.42511,149.74788
"106332",-36.42574,149.75293
"106333",-36.42937,149.75229
"106334",-36.42938,149.72263
"106335",-36.43,149.72763
"106336",-36.43304,149.75197
"106337",-36.43366,149.72723
"106338",-36.43428,149.73216
"106339",-36.43489,149.73706
"106340",-36.43549,149.7419
"106341",-36.43869,149.76762
"106342",-36.4373,149.7267
"106343",-36.43854,149.73662
"106344",-36.44038,149.7514
"106345",-36.44102,149.75648
"106346",-36.4428,149.74106
"106347",-36.44344,149.74612
"106348",-36.44407,149.75117
"106349",-36.4447,149.75626
"106350",-36.44532,149.76122
"106351",-36.44457,149.72551
"106352",-36.44584,149.7356
"106353",-36.44836,149.75586
"106354",-36.44897,149.7607
"106355",-36.4496,149.76579
"106356",-36.45138,149.75029
"106357",-36.452,149.75525
"106358",-36.45262,149.76018
"106359",-36.45386,149.77014
"106360",-36.45687,149.76453
"106361",-36.57205,149.53653
"106362",-36.5691,149.54227
"106363",-36.56482,149.53761
"106364",-36.56347,149.52711
"106365",-36.5605,149.53279
"106366",-36.55983,149.52751
"106367",-36.52287,149.5558
"106368",-37.43044,148.84065
"106369",-37.43227,148.85475
"106370",-37.43461,148.84483
"106371",-37.43522,148.84949
"106372",-37.43643,148.85884
"106373",-37.43817,148.84427
"106374",-37.43877,148.84886
"106375",-37.43937,148.85349
"106376",-37.48641,148.7807
"106377",-37.48933,148.77528
"106378",-37.48995,148.78009
"106379",-37.49288,148.77473
"106380",-37.49351,148.77957
"106381",-37.49509,148.76389
"106382",-37.49578,148.76917
"106383",-37.49643,148.77417
"106384",-37.49706,148.77904
"106385",-37.49863,148.76321
"106386",-36.51862,149.55122
"106387",-36.51502,149.55196
"106388",-36.51435,149.54665
"106389",-36.51224,149.52986
"106390",-36.51076,149.54741
"106391",-36.51007,149.54195
"106392",-37.49932,148.76849
"106393",-37.49998,148.77356
"106394",-37.50062,148.77849
"106395",-37.47193,148.86568
"106396",-37.47238,148.84087
"106397",-37.473,148.84569
"106398",-37.27209,148.26733
"106399",-37.2515,148.33284
"106400",-37.25079,148.32764
"106401",-37.47361,148.85049
"106402",-37.4755,148.8652
"106403",-37.47592,148.84018
"106404",-37.44059,148.86285
"106405",-37.4411,148.83896
"106406",-37.4417,148.84352
"106407",-37.4423,148.8481
"106408",-37.4429,148.85274
"106409",-37.44351,148.85741
"106410",-37.44479,148.8672
"106411",-37.44464,148.83824
"106412",-37.44524,148.84282
"106413",-37.44583,148.84737
"106414",-37.44645,148.85205
"106415",-37.44706,148.85675
"106416",-37.44768,148.86151
"106417",-37.4482,148.83768
"106418",-37.4488,148.84224
"106419",-37.4494,148.84686
"106420",-37.45001,148.85156
"106421",-37.45063,148.85626
"106422",-37.45124,148.86098
"106423",-37.45189,148.86589
"106424",-37.45237,148.84174
"106425",-37.45298,148.84642
"106426",-37.45359,148.85107
"106427",-37.4542,148.85574
"106428",-37.45481,148.86044
"106429",-37.45544,148.8653
"106430",-37.45592,148.84114
"106431",-37.45654,148.84583
"106432",-37.45714,148.85049
"106433",-37.45775,148.85516
"106434",-37.45837,148.85986
"106435",-37.459,148.86473
"106436",-37.45946,148.84042
"106437",-37.46008,148.84514
"106438",-37.46069,148.84985
"106439",-37.46131,148.85457
"106440",-37.46193,148.85928
"106441",-37.46257,148.86415
"106442",-37.45403,148.83934
"106443",-37.45463,148.84404
"106444",-37.50352,148.7729
"106445",-37.50417,148.77791
"106446",-37.50835,148.78217
"106447",-37.34669,148.80286
"106448",-37.34911,148.80063
"106449",-37.34971,148.80527
"106450",-37.53159,148.71074
"106451",-37.53225,148.71576
"106452",-37.45524,148.84874
"106453",-37.45583,148.85338
"106454",-37.45643,148.85806
"106455",-37.45704,148.86279
"106456",-37.45768,148.8678
"106457",-37.45757,148.83867
"106458",-37.45818,148.84337
"106459",-37.45878,148.84807
"106460",-37.45938,148.85275
"106461",-37.45999,148.85745
"106462",-37.4606,148.86224
"106463",-37.46124,148.86723
"106464",-37.46111,148.83792
"106465",-37.46172,148.84268
"106466",-37.46233,148.8474
"106467",-37.46294,148.85213
"106468",-37.46354,148.8569
"106469",-37.46416,148.86168
"106470",-37.4648,148.86671
"106471",-37.46465,148.83727
"106472",-37.35673,148.80345
"106473",-37.35732,148.80801
"106474",-37.35791,148.81259
"106475",-37.36375,148.80174
"106476",-37.5342,148.73056
"106477",-37.53484,148.73544
"106478",-37.53704,148.72469
"106479",-37.5377,148.72963
"106480",-37.54184,148.73363
"106481",-37.52739,148.70641
"106482",-37.46527,148.84206
"106483",-37.46588,148.84682
"106484",-37.4665,148.85159
"106485",-37.46711,148.85638
"106486",-37.46773,148.86121
"106487",-37.46836,148.86621
"106488",-37.46883,148.84148
"106489",-37.46944,148.84625
"106490",-37.47006,148.85106
"106491",-37.47456,148.77315
"106492",-37.47808,148.77238
"106493",-37.47871,148.77722
"106494",-37.48162,148.7717
"106495",-37.48288,148.78145
"106496",-36.40773,149.75735
"106497",-36.40901,149.76778
"106498",-36.40932,149.74011
"106499",-36.41065,149.75095
"106500",-36.41133,149.75644
"106501",-37.53778,148.00819
"106502",-37.5337,148.00432
"106503",-37.44566,148.22878
"106504",-33.82969,150.06415
"106505",-37.54059,148.00278
"106506",-37.5434,147.99739
"106507",-34.27346,149.99586
"106508",-34.27321,150.0038
"106509",-34.27255,149.99875
"106510",-34.27189,149.99371
"106511",-34.26831,149.9944
"106512",-33.83262,150.05859
"106513",-37.48041,148.22194
"106514",-37.45894,148.2215
"106515",-37.45957,148.2261
"106516",-37.46242,148.22083
"106517",-37.46304,148.2254
"106518",-37.46589,148.22011
"106519",-37.46653,148.22478
"106520",-37.46937,148.21945
"106521",-37.47001,148.22415
"106522",-37.47348,148.22343
"106523",-34.28356,149.98892
"106524",-34.28291,149.98373
"106525",-34.2764,149.99017
"106526",-34.27771,149.9823
"106527",-34.2748,149.98801
"106528",-34.27122,149.98865
"106529",-35.90467,147.62642
"106530",-35.91611,147.63336
"106531",-35.49652,147.95897
"106532",-35.49715,147.96338
"106533",-35.49804,147.94518
"106534",-35.49929,147.9539
"106535",-35.49992,147.95828
"106536",-35.50143,147.94447
"106537",-35.50269,147.95322
"106538",-35.5052,147.97072
"106539",-35.50546,147.94814
"106540",-35.50672,147.95691
"106541",-35.5086,147.97003
"106542",-35.50492,147.94606
"106543",-35.50554,147.95045
"106544",-35.50679,147.95921
"106545",-35.50803,147.96794
"106546",-35.51205,147.97162
"106547",-35.51233,147.94899
"106548",-35.51445,147.93932
"106549",-35.51635,147.95267
"106550",-35.52036,147.95634
"106551",-35.52563,147.96886
"106552",-35.52966,147.97252
"106553",-35.52925,147.94508
"106554",-35.52989,147.94955
"106555",-35.53116,147.9585
"106556",-35.53179,147.96294
"106557",-35.53455,147.95769
"106558",-35.53518,147.96213
"106559",-35.5358,147.96655
"106560",-35.53856,147.96132
"106561",-35.53919,147.96577
"106562",-35.54258,147.965
"106563",-35.54533,147.95975
"106564",-35.54597,147.96423
"106565",-35.54661,147.96872
"106566",-35.54724,147.97319
"106567",-35.55,147.96803
"106568",-35.55064,147.9725
"106569",-35.55341,147.96736
"106570",-36.34288,149.65407
"106571",-36.34359,149.65967
"106572",-36.34715,149.65862
"106573",-36.34787,149.66426
"106574",-36.34856,149.66972
"106575",-36.34922,149.67494
"106576",-36.35075,149.65785
"106577",-36.35147,149.66353
"106578",-36.35217,149.66902
"106579",-36.35284,149.67429
"106580",-36.35434,149.65706
"106581",-36.35506,149.6627
"106582",-36.35576,149.6682
"106583",-36.35794,149.65631
"106584",-36.36155,149.65565
"106585",-36.36221,149.66087
"106586",-36.36291,149.66632
"106587",-36.36362,149.67191
"106588",-36.36517,149.65512
"106589",-36.36582,149.6602
"106590",-36.3665,149.66556
"106591",-36.36723,149.67119
"106592",-36.36794,149.67677
"106593",-36.36881,149.65468
"106594",-36.36944,149.65961
"106595",-36.37012,149.66489
"106596",-36.37084,149.67053
"106597",-36.37155,149.67603
"106598",-36.37246,149.65431
"106599",-36.3731,149.65927
"106600",-36.37376,149.66443
"106601",-36.37742,149.66417
"106602",-36.3853,149.66795
"106603",-36.38899,149.66547
"106604",-35.38329,147.94521
"106605",-36.26095,149.64847
"106606",-36.2616,149.65358
"106607",-36.26389,149.64258
"106608",-36.26582,149.65773
"106609",-36.26645,149.66257
"106610",-36.26705,149.66731
"106611",-36.26745,149.64163
"106612",-36.26809,149.64661
"106613",-36.26877,149.65187
"106614",-36.26941,149.65691
"106615",-36.27002,149.66168
"106616",-36.27063,149.66644
"106617",-36.27124,149.6713
"106618",-36.27166,149.64565
"106619",-36.27234,149.65097
"106620",-36.27301,149.65614
"106621",-36.27362,149.661
"106622",-36.27423,149.66573
"106623",-36.27591,149.65005
"106624",-36.27661,149.65541
"106625",-36.27724,149.66037
"106626",-36.27784,149.66508
"106627",-36.27843,149.66972
"106628",-36.27906,149.67465
"106629",-36.26794,149.64526
"106630",-36.26859,149.65048
"106631",-36.26922,149.65562
"106632",-36.27042,149.66522
"106633",-36.27101,149.66998
"106634",-36.27216,149.64952
"106635",-36.27282,149.65486
"106636",-36.27343,149.65974
"106637",-36.27402,149.66452
"106638",-36.27461,149.6692
"106639",-36.27574,149.64861
"106640",-36.27641,149.65405
"106641",-36.27704,149.65909
"106642",-36.27763,149.66388
"106643",-36.27821,149.6685
"106644",-36.27881,149.67332
"106645",-36.28064,149.65834
"106646",-36.28125,149.66328
"106647",-36.28182,149.66782
"106648",-36.28241,149.67252
"106649",-36.28303,149.67751
"106650",-36.28356,149.65216
"106651",-36.28543,149.66718
"106652",-36.28601,149.67175
"106653",-36.28661,149.67661
"106654",-36.28725,149.68175
"106655",-36.28648,149.64586
"106656",-36.2878,149.65657
"106657",-36.28904,149.66652
"106658",-36.28962,149.67105
"106659",-36.29021,149.67584
"106660",-36.29084,149.68091
"106661",-36.29152,149.6864
"106662",-36.28944,149.64003
"106663",-36.29006,149.64499
"106664",-36.29072,149.6503
"106665",-36.29445,149.68016
"106666",-36.29512,149.68559
"106667",-36.29302,149.63914
"106668",-36.29363,149.64407
"106669",-36.2943,149.64938
"106670",-36.29683,149.66972
"106671",-36.29743,149.6745
"106672",-36.29806,149.67952
"106673",-36.29875,149.68507
"106674",-36.29662,149.6384
"106675",-36.29723,149.6433
"106676",-36.29788,149.64848
"106677",-36.29857,149.65408
"106678",-36.29987,149.66449
"106679",-36.30045,149.6691
"106680",-36.30105,149.6739
"106681",-36.30169,149.679
"106682",-36.30025,149.63794
"106683",-36.30085,149.64272
"106684",-36.30147,149.64769
"106685",-36.30217,149.65331
"106686",-36.30284,149.65871
"106687",-36.30348,149.6638
"106688",-36.30407,149.66844
"106689",-36.30466,149.67326
"106690",-36.30387,149.6375
"106691",-36.30446,149.64214
"106692",-36.30576,149.65256
"106693",-36.30644,149.65794
"106694",-36.30707,149.66302
"106695",-36.30767,149.66772
"106696",-36.30827,149.67255
"106697",-36.30807,149.64153
"106698",-36.30868,149.64635
"106699",-36.30937,149.65186
"106700",-36.31004,149.65721
"106701",-36.31067,149.66223
"106702",-36.31127,149.66699
"106703",-36.31187,149.67177
"106704",-36.31251,149.67688
"106705",-36.31318,149.68224
"106706",-36.31229,149.64571
"106707",-36.31297,149.65111
"106708",-36.31363,149.6564
"106709",-36.31425,149.66136
"106710",-36.31486,149.66617
"106711",-36.31547,149.67102
"106712",-36.3168,149.68163
"106713",-36.31527,149.64
"106714",-36.31587,149.64485
"106715",-36.31654,149.65016
"106716",-36.31721,149.65549
"106717",-36.31783,149.66035
"106718",-36.31844,149.66524
"106719",-36.31907,149.67024
"106720",-36.31884,149.63907
"106721",-36.31945,149.64395
"106722",-36.32011,149.6492
"106723",-36.32079,149.65454
"106724",-36.32139,149.65936
"106725",-36.32201,149.66426
"106726",-36.32265,149.6694
"106727",-36.32333,149.6748
"106728",-36.32242,149.63817
"106729",-36.32303,149.64304
"106730",-36.32367,149.64813
"106731",-36.32434,149.65344
"106732",-36.32496,149.65837
"106733",-36.32558,149.66327
"106734",-36.32624,149.66855
"106735",-36.32692,149.67398
"106736",-36.326,149.63733
"106737",-36.3266,149.64211
"106738",-36.32723,149.64708
"106739",-36.32789,149.65233
"106740",-36.32853,149.65738
"106741",-36.32916,149.66241
"106742",-36.22292,149.63959
"106743",-36.22518,149.62837
"106744",-36.22586,149.63373
"106745",-36.22946,149.63307
"106746",-36.23171,149.62173
"106747",-36.23307,149.63242
"106748",-36.23375,149.6377
"106749",-36.23533,149.62125
"106750",-36.23734,149.63699
"106751",-36.23894,149.62064
"106752",-36.23962,149.62596
"106753",-36.24094,149.63632
"106754",-36.24322,149.62527
"106755",-36.24455,149.63567
"106756",-36.24682,149.62457
"106757",-36.25042,149.62386
"106758",-36.25111,149.62924
"106759",-36.25401,149.62317
"106760",-36.25538,149.63382
"106761",-36.26552,149.62657
"106762",-36.26682,149.6367
"106763",-36.26773,149.61513
"106764",-36.26845,149.6207
"106765",-36.27136,149.6147
"106766",-36.27206,149.62006
"106767",-36.26545,149.62515
"106768",-36.26609,149.63039
"106769",-36.26733,149.64034
"106770",-36.26771,149.61362
"106771",-36.2684,149.61922
"106772",-36.27134,149.61319
"106773",-36.27201,149.61861
"106774",-36.2723,149.59129
"106775",-36.27495,149.61259
"106776",-36.2756,149.61784
"106777",-36.27623,149.62292
"106778",-36.27593,149.59087
"106779",-36.27662,149.59644
"106780",-36.27727,149.60165
"106781",-36.27792,149.60687
"106782",-36.27855,149.61195
"106783",-36.27919,149.61707
"106784",-36.27982,149.62209
"106785",-36.27955,149.59042
"106786",-36.28024,149.59592
"106787",-36.28089,149.60115
"106788",-36.28152,149.60626
"106789",-36.28215,149.6113
"106790",-36.28278,149.61632
"106791",-36.28341,149.62134
"106792",-36.28403,149.62628
"106793",-36.28464,149.63118
"106794",-36.28524,149.63599
"106795",-36.28316,149.58989
"106796",-36.28383,149.59523
"106797",-36.28448,149.60039
"106798",-36.28511,149.60548
"106799",-36.28575,149.61057
"106800",-36.28701,149.62059
"106801",-36.28762,149.62555
"106802",-36.28823,149.63045
"106803",-36.28883,149.63519
"106804",-36.28678,149.58931
"106805",-36.28743,149.59451
"106806",-36.28806,149.59961
"106807",-36.28869,149.60461
"106808",-36.28933,149.6097
"106809",-36.28996,149.61475
"106810",-36.29123,149.62485
"106811",-36.29184,149.62973
"106812",-36.29243,149.6344
"106813",-36.29161,149.59851
"106814",-36.29226,149.60364
"106815",-36.29289,149.6087
"106816",-36.29353,149.6138
"106817",-36.29419,149.61903
"106818",-36.29454,149.59247
"106819",-36.29515,149.59731
"106820",-36.29581,149.6026
"106821",-36.29646,149.60773
"106822",-36.29709,149.61279
"106823",-36.29776,149.61813
"106824",-36.29841,149.62332
"106825",-36.29964,149.63309
"106826",-36.29935,149.60146
"106827",-36.30001,149.60667
"106828",-36.30066,149.61182
"106829",-36.30133,149.61717
"106830",-36.30198,149.62239
"106831",-36.3026,149.62735
"106832",-36.30324,149.63242
"106833",-36.30164,149.59029
"106834",-36.30289,149.60023
"106835",-36.30356,149.60556
"106836",-36.30421,149.61076
"106837",-36.30488,149.61607
"106838",-36.30555,149.62138
"106839",-36.30618,149.62648
"106840",-36.30684,149.63164
"106841",-36.30748,149.63676
"106842",-36.30579,149.59396
"106843",-36.30709,149.60429
"106844",-36.30774,149.60948
"106845",-36.30908,149.62016
"106846",-36.30975,149.62552
"106847",-36.31042,149.63083
"106848",-36.30996,149.59779
"106849",-36.31126,149.60817
"106850",-36.31192,149.61345
"106851",-36.31261,149.61891
"106852",-36.31332,149.62448
"106853",-36.31401,149.63002
"106854",-36.3135,149.59671
"106855",-36.3148,149.60699
"106856",-36.31546,149.61226
"106857",-36.31617,149.61784
"106858",-36.31689,149.6236
"106859",-36.3176,149.62926
"106860",-36.31823,149.63425
"106861",-36.31834,149.60588
"106862",-36.31972,149.61679
"106863",-36.32047,149.6227
"106864",-36.32118,149.62842
"106865",-36.32182,149.63341
"106866",-36.32329,149.61586
"106867",-36.32405,149.62187
"106868",-36.32477,149.62761
"106869",-36.32541,149.63261
"106870",-36.32616,149.60942
"106871",-36.32688,149.61508
"106872",-36.32763,149.62105
"106873",-36.32835,149.62674
"106874",-36.329,149.63185
"106875",-36.32959,149.63655
"106876",-36.33046,149.61424
"106877",-36.3312,149.62013
